experiment,arm,payload_regime,channel_family,condition,trials,capacity_success_rate,geometry_success_rate,exact_recover_rate,robust_recover_rate,decoder_wrong_output_rate,authenticated_false_acceptance_rate,substitution_replay,structure_recovery_rate,data_recovery_rate,diagnostic_accuracy_mean,localization_ms_mean,symbol_decode_ms_mean,ecc_ms_mean,authentication_ms_mean,total_decode_ms_mean
equal_area,custom_grid,small,jpeg,jpeg_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.257333345478401,0.15436666823613146,46.629433326112725,0.21903333254158497,55.16323332752412
equal_area,custom_grid,small,jpeg,jpeg_q65,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,6.847833341453224,0.20286665918926397,44.91356668101313,0.14436667940268913,53.04883333155885
equal_area,custom_grid,small,jpeg,jpeg_q80,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.513466669479385,0.30886667082086205,49.258599998817466,0.16466666905519864,58.34393332285496
equal_area,custom_grid,small,jpeg,jpeg_q95,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.146200000230844,0.20506666623987257,40.639000003769375,0.14213333876493076,49.00713333821235
equal_area,custom_grid,small,photo_recompress,photo_a0_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.464100014961635,0.17220000154338777,55.148366664070636,0.17159999697469175,63.88409998423109
equal_area,custom_grid,small,photo_recompress,photo_a0_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.129933333800485,0.21540000064608952,58.3238000011382,0.22976666999359927,68.85613333239841
equal_area,custom_grid,small,photo_recompress,photo_a0_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.31466665941601,0.17486665941153964,56.78366665961221,0.20413332579967877,65.49593331874348
equal_area,custom_grid,small,photo_recompress,photo_a15_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,6.523766651904832,0.18086666629339257,41.90180000538627,0.1326333343361815,49.622333327230685
equal_area,custom_grid,small,photo_recompress,photo_a15_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,6.451166671467945,0.1542666577734053,40.67416667627791,0.14153334389751157,48.25706667422006
equal_area,custom_grid,small,photo_recompress,photo_a15_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,6.0677333288670825,0.143933342769742,37.767799998012684,0.13550000342850885,45.09213333949447
equal_area,custom_grid,small,photo_recompress,photo_a30_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,6.883333330430712,0.22203332628123462,37.75739999643216,0.13199999618033567,45.954266660070665
equal_area,custom_grid,small,photo_recompress,photo_a30_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,6.1987999943085015,0.157333347791185,40.844066660307966,0.1397333301914235,48.174166654159
equal_area,custom_grid,small,photo_recompress,photo_a30_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,6.274566675225894,0.13840000610798597,41.89083332312293,0.18253332624832788,49.28043333347887
equal_area,custom_grid,small,scale,scale_100,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.328333333134651,0.17696667540197572,49.63543332026651,0.135199991442884,58.303633326431736
equal_area,custom_grid,small,scale,scale_25,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,10.901166659702236,0.22043333350059888,57.90109999361448,0.16999999449277917,70.14003332975942
equal_area,custom_grid,small,scale,scale_50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.696066671594357,0.2011666656471789,55.41833334912857,0.13910000173685452,65.43996666247646
equal_area,custom_grid,small,scale,scale_75,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.041400006428981,0.19343332193481425,54.477633345716946,0.2139000086269031,63.92260000575334
equal_area,data_matrix,large,colorspace_gamma,cool_tint,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,colorspace_gamma,gamma_070,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,colorspace_gamma,gamma_140,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,colorspace_gamma,warm_tint,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,grayscale,grayscale,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,identity,identity,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,jpeg,jpeg_q30,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,jpeg,jpeg_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,jpeg,jpeg_q65,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,jpeg,jpeg_q80,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,jpeg,jpeg_q95,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,photo_recompress,photo_a0_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,photo_recompress,photo_a0_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,photo_recompress,photo_a0_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,photo_recompress,photo_a15_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,photo_recompress,photo_a15_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,photo_recompress,photo_a15_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,photo_recompress,photo_a30_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,photo_recompress,photo_a30_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,photo_recompress,photo_a30_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,scale,scale_100,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,scale,scale_25,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,scale,scale_50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,large,scale,scale_75,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,colorspace_gamma,cool_tint,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,colorspace_gamma,gamma_070,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,colorspace_gamma,gamma_140,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,colorspace_gamma,warm_tint,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,grayscale,grayscale,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,identity,identity,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,jpeg,jpeg_q30,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,jpeg,jpeg_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,jpeg,jpeg_q65,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,jpeg,jpeg_q80,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,jpeg,jpeg_q95,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,photo_recompress,photo_a0_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,photo_recompress,photo_a0_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,photo_recompress,photo_a0_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,photo_recompress,photo_a15_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,photo_recompress,photo_a15_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,photo_recompress,photo_a15_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,photo_recompress,photo_a30_bright_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,photo_recompress,photo_a30_dark_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,photo_recompress,photo_a30_normal_q50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,scale,scale_100,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,scale,scale_25,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,scale,scale_50,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,medium,scale,scale_75,3,0.0,0.0,0.0,0.0,0.0,0.0,n/a,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
equal_area,data_matrix,small,colorspace_gamma,cool_tint,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.825133323824654,1.9607333330592762,0.0,0.15633334017669162,9.64870000219283
equal_area,data_matrix,small,colorspace_gamma,gamma_070,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.231600000523031,1.7290999918865662,0.0,0.138599988228331,9.760366646029675
equal_area,data_matrix,small,colorspace_gamma,gamma_140,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.068500000362595,1.9190666692641873,0.0,0.18476666688608626,9.932733325210089
equal_area,data_matrix,small,colorspace_gamma,warm_tint,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.086766670302798,2.238499999900038,0.0,0.16523333033546805,10.191233343599984
equal_area,data_matrix,small,grayscale,grayscale,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.857666662350918,2.06686665963692,0.0,0.17640000442042947,9.846400003880262
equal_area,data_matrix,small,identity,identity,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.0302666766413795,2.1902333246544003,0.0,0.1774333359207958,10.083699996660775
equal_area,data_matrix,small,jpeg,jpeg_q30,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.375966661532099,1.925766662073632,0.0,0.17423333095697066,9.180333329519877
equal_area,data_matrix,small,jpeg,jpeg_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.6024666777811944,2.230966667411849,0.0,0.15713332686573267,10.710066659764076
equal_area,data_matrix,small,jpeg,jpeg_q65,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.80600000002111,2.0458333213658384,0.0,0.14086666245323917,9.71003332718586
equal_area,data_matrix,small,jpeg,jpeg_q80,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.583166677349557,2.306966664036736,0.0,0.16596666925276318,9.942499998336038
equal_area,data_matrix,small,jpeg,jpeg_q95,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.348000013735145,1.8061333200118195,0.0,0.141066654274861,10.060799987210581
equal_area,data_matrix,small,photo_recompress,photo_a0_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.780399999115616,2.7897333396443478,0.0,0.16543334155964354,10.509233339689672
equal_area,data_matrix,small,photo_recompress,photo_a0_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.331233327121784,2.8323999916513762,0.0,0.16306667627456287,10.067633343472457
equal_area,data_matrix,small,photo_recompress,photo_a0_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.843300002704685,3.1388666636000075,0.0,0.1852999945792059,10.954899994734054
equal_area,data_matrix,small,photo_recompress,photo_a15_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.05730000239176,2.803999998529131,0.0,0.1395666719569514,10.687933332519606
equal_area,data_matrix,small,photo_recompress,photo_a15_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.21446667254592,3.112600010354072,0.0,0.13563333777710795,11.187200007649759
equal_area,data_matrix,small,photo_recompress,photo_a15_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.6975333407366024,3.208133343529577,0.0,0.22343333694152534,11.956300014086688
equal_area,data_matrix,small,photo_recompress,photo_a30_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.353900011163205,3.8427666683370867,0.0,0.1852999945792059,11.073999989700193
equal_area,data_matrix,small,photo_recompress,photo_a30_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.845666657279556,3.8316666711277017,0.0,0.19760000092598298,12.657299996741736
equal_area,data_matrix,small,photo_recompress,photo_a30_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.99460000032559,3.6868666647933424,0.0,0.18643332684102157,11.735599992486337
equal_area,data_matrix,small,scale,scale_100,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.763300003716722,1.9847333314828575,0.0,0.17366667937797806,10.662400008489689
equal_area,data_matrix,small,scale,scale_25,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.383299992497389,3.882466679594169,0.0,0.21303333536100885,11.24833333111989
equal_area,data_matrix,small,scale,scale_50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,7.215999988450979,3.70693332903708,0.0,0.19646666866416732,11.834966668781513
equal_area,data_matrix,small,scale,scale_75,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,,6.741800005935754,2.5987666740547866,0.0,0.17339999127822617,10.281433331935355
equal_area,mosaic_outer_rs,large,colorspace_gamma,cool_tint,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.9107666669103,26.202733347114798,6.451066670706496,0.14463332869733372,42.63013332577733
equal_area,mosaic_outer_rs,large,colorspace_gamma,gamma_070,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.531433325416097,25.736199992631253,6.211400002939627,0.13389999124531946,42.59349998513547
equal_area,mosaic_outer_rs,large,colorspace_gamma,gamma_140,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.139266670293486,27.331366659685347,6.506833344853173,0.1634333263306568,44.125633333654456
equal_area,mosaic_outer_rs,large,colorspace_gamma,warm_tint,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.070066657538215,25.898166650828596,7.910766667919233,0.14016667652564743,43.889500006722905
equal_area,mosaic_outer_rs,large,grayscale,grayscale,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.656266658566892,27.930266679807875,6.049933329146977,0.1244000062191238,44.64250000698181
equal_area,mosaic_outer_rs,large,identity,identity,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.025233332067728,25.173033335401367,6.217133331423004,0.14166666854483387,41.478933329926804
equal_area,mosaic_outer_rs,large,jpeg,jpeg_q30,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.755266656711077,30.178466675958287,6.13146666243362,0.12806666200049222,46.15856666350737
equal_area,mosaic_outer_rs,large,jpeg,jpeg_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.024866672310358,24.570300001262996,6.25190000088575,0.1360333311216285,40.864566661184654
equal_area,mosaic_outer_rs,large,jpeg,jpeg_q65,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.207866668778783,24.877866671886295,6.702300005902846,0.14059999375604093,41.83039998558039
equal_area,mosaic_outer_rs,large,jpeg,jpeg_q80,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.012533342077708,26.96443331660703,8.248866671541085,0.18620000143224993,45.42233332176693
equal_area,mosaic_outer_rs,large,jpeg,jpeg_q95,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.431833333413428,24.894799998340506,6.692533342478176,0.16169999920142195,42.12020000947329
equal_area,mosaic_outer_rs,large,photo_recompress,photo_a0_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.903666661353782,32.41206665794986,6.178566662129015,0.16503332881256938,48.68703332613222
equal_area,mosaic_outer_rs,large,photo_recompress,photo_a0_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.843733337319767,27.391200012061745,6.191833323100582,0.13226667457881072,43.472666662031166
equal_area,mosaic_outer_rs,large,photo_recompress,photo_a0_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.121899997505048,26.917766663245857,6.381599998955305,0.14956666079039374,43.47086665802635
equal_area,mosaic_outer_rs,large,photo_recompress,photo_a15_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.566333329227442,30.5459000034413,14.527066668961197,0.18419999590454003,55.8040666510351
equal_area,mosaic_outer_rs,large,photo_recompress,photo_a15_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.772033334632093,25.21786667057313,6.120099996527036,0.14090000574166575,41.170599996500336
equal_area,mosaic_outer_rs,large,photo_recompress,photo_a15_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.075733338249847,26.808466665291537,6.186666655897473,0.13936666073277593,43.13133332955962
equal_area,mosaic_outer_rs,large,photo_recompress,photo_a30_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.914533333154395,31.185266668520246,11.672233338079726,0.13796665977376202,52.850933328348525
equal_area,mosaic_outer_rs,large,photo_recompress,photo_a30_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.47089999782232,25.04583333696549,12.79273332329467,0.1406666609303405,47.43483332761874
equal_area,mosaic_outer_rs,large,photo_recompress,photo_a30_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.964066675010448,26.51619998505339,12.243400007719174,0.13326667249202728,48.734333337051794
equal_area,mosaic_outer_rs,large,scale,scale_100,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.652133342266703,27.423866665534053,6.247133327027162,0.13859999792960784,44.42186666225704
equal_area,mosaic_outer_rs,large,scale,scale_25,3,1.0,1.0,0.0,0.0,0.0,0.0,n/a,1.0,0.0,1.0,9.081233341324454,15.015800008162236,0.0,0.0012333427245418231,25.035600013022
equal_area,mosaic_outer_rs,large,scale,scale_50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.444433332343275,27.950766661282007,6.125499998840193,0.1300000100551794,44.52606668928638
equal_area,mosaic_outer_rs,large,scale,scale_75,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.864833332054937,24.987566672886413,6.373166669315348,0.1496333279646933,42.366766661871225
equal_area,mosaic_outer_rs,medium,colorspace_gamma,cool_tint,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.130266660979638,10.998766665579751,3.035399994890516,0.16036665571543077,23.271333319523062
equal_area,mosaic_outer_rs,medium,colorspace_gamma,gamma_070,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.751166655604417,9.313900004296253,2.4008999850290516,0.11573333176784217,20.389566673353936
equal_area,mosaic_outer_rs,medium,colorspace_gamma,gamma_140,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.228633330669254,9.275133323778087,2.3850666669507823,0.11609999152521293,19.765933325591806
equal_area,mosaic_outer_rs,medium,colorspace_gamma,warm_tint,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.2432000015396625,9.526866672482962,2.587166663336878,0.12573334000383815,20.239333340820547
equal_area,mosaic_outer_rs,medium,grayscale,grayscale,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,10.339033343673995,11.282900008761013,3.319933331416299,0.16026666465525827,25.974500002727535
equal_area,mosaic_outer_rs,medium,identity,identity,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.016500001152357,11.72986666400296,2.798000001348555,0.1456333363118271,23.546933332302917
equal_area,mosaic_outer_rs,medium,jpeg,jpeg_q30,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.0015666608233,9.691466664662585,2.573600000080963,0.12800000452746949,21.173833335827414
equal_area,mosaic_outer_rs,medium,jpeg,jpeg_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.00910001170511,9.503299991289774,2.46136665615874,0.13529999220433334,21.94309999079754
equal_area,mosaic_outer_rs,medium,jpeg,jpeg_q65,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.350633335998282,11.117699992610142,2.671933335174496,0.14806665906993052,24.382399996587385
equal_area,mosaic_outer_rs,medium,jpeg,jpeg_q80,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.679866675365095,10.348766663810238,2.482833331062769,0.1317000035972645,21.434666666512687
equal_area,mosaic_outer_rs,medium,jpeg,jpeg_q95,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,9.135333326412365,11.345133340607086,2.433299998907993,0.12790000376602015,24.040666670771316
equal_area,mosaic_outer_rs,medium,photo_recompress,photo_a0_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.4714999936986715,11.748833329572031,2.4617000114327916,0.12866667627046505,22.780233344140772
equal_area,mosaic_outer_rs,medium,photo_recompress,photo_a0_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.587166666984558,11.709966667694971,3.5685999998046705,0.18599999990935126,25.015033335269738
equal_area,mosaic_outer_rs,medium,photo_recompress,photo_a0_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.090366667602211,10.81119998707436,2.9009666662508002,0.15216666118552288,22.82279999538635
equal_area,mosaic_outer_rs,medium,photo_recompress,photo_a15_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.934000003539647,11.288999997001762,2.4278999965948365,0.1273333424857507,22.642566676950082
equal_area,mosaic_outer_rs,medium,photo_recompress,photo_a15_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.613133328656356,12.344833337313807,2.6100666630857936,0.12280000373721123,23.54656667254555
equal_area,mosaic_outer_rs,medium,photo_recompress,photo_a15_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.711599998098488,12.71219999762252,2.4907666665967554,0.12813332917479178,23.888600010347243
equal_area,mosaic_outer_rs,medium,photo_recompress,photo_a30_bright_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.247533338765304,10.20589999582929,2.519933341924722,0.16403333089935282,20.991133331942063
equal_area,mosaic_outer_rs,medium,photo_recompress,photo_a30_dark_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.781266670363644,11.587366675181935,2.558666659751907,0.146333312538142,23.994566649586584
equal_area,mosaic_outer_rs,medium,photo_recompress,photo_a30_normal_q50,3,1.0,1.0,0.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,7.847300003049895,12.031099991872907,3.3514000145563236,0.16603332672578594,24.309933331096545
equal_area,mosaic_outer_rs,medium,scale,scale_100,3,1.0,1.0,1.0,1.0,0.0,0.0,n/a,1.0,1.0,1.0,8.349833340616897,11.193966667633504,3.3215333338982114,0.15640000735099116,23.873900014829513
