experiment,arm,payload_regime,payload_bytes,envelope_bytes,channel_family,condition,repetition,seed,capacity_ok,geometry_ok,build_error,native_ecc,protected_redundancy_ratio,logical_width_modules,logical_height_modules,module_px,min_module_mm,allocated_area_mm2,symbol_area_mm2,effective_capacity_bytes_per_mm2,capture_width_px,capture_height_px,decode_budget_ms,structure_data_independent,exact_recover,robust_recover,decoder_wrong_output,authenticated_false_acceptance,substitution_replay,structure_recovered,data_recovered,diagnostic_accuracy,localization_ms,symbol_decode_ms,ecc_ms,authentication_ms,total_decode_ms,decode_within_budget,output_bytes,notes
equal_area,qr_Q,small,512,584,photo_recompress,photo_a0_bright_q50,1,4376923380523699319,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.405499996617436,3.8096999924164265,0.0,0.20920002134516835,11.154800042277202,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a0_bright_q50,2,2947838605310844722,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.063999975798652,2.908099995693192,0.0,0.20039998344145715,10.928699979558587,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a15_dark_q50,0,13342671163834163011,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,8.196100010536611,3.3377000072505325,0.0,0.14230000670067966,12.394699995638803,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a15_dark_q50,1,9983384210094817301,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.553999981610104,4.325999994762242,0.0,0.24130000383593142,12.892300001112744,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a15_dark_q50,2,6543033113852442733,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.317699986742809,3.9681999769527465,0.0,0.21490000654011965,12.253399996552616,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a15_normal_q50,0,529422198305777823,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.656299974769354,4.064800014020875,0.0,0.23179998970590532,12.67949998145923,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a15_normal_q50,1,1061060710313614306,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.4412000249139965,3.671099984785542,0.0,0.13830000534653664,11.976200010394678,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a15_normal_q50,2,8771595802519357786,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.455899991327897,4.421699995873496,0.0,0.2499000111129135,12.887899996712804,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a15_bright_q50,0,16607350760339494650,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,28.318399999989197,5.45680001960136,0.0,0.22310001077130437,34.802200010744855,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a15_bright_q50,1,1782263319212642465,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.89840001380071,4.704199993284419,0.0,0.1343000039923936,13.509499985957518,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a15_bright_q50,2,17849742300701196636,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.92510002409108,3.512600000249222,0.0,0.16339999274350703,11.311299982480705,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a30_dark_q50,0,14958778436582472230,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.499800005462021,4.122699989238754,0.0,0.22629997693002224,12.573799991514534,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a30_dark_q50,1,16681517226355288189,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.147799973608926,3.9905000012367964,0.0,0.24080000002868474,12.179100012872368,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a30_dark_q50,2,7034331085751523420,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,9.710300015285611,4.092799994396046,0.0,0.25030001415871084,14.837199996691197,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a30_normal_q50,0,13866376553684297330,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,9.597500000381842,3.1447000219486654,0.0,0.1824999926611781,13.731199986068532,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a30_normal_q50,1,482169962028302387,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.431799982441589,3.035899979295209,0.0,0.16029999824240804,11.366399994585663,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a30_normal_q50,2,2531918453491457550,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.1298999935388565,2.723299985518679,0.0,0.13520001084543765,9.610000008251518,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a30_bright_q50,0,9783793060238467292,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.504699995275587,2.993900008732453,0.0,0.1472999865654856,10.331900004530326,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a30_bright_q50,1,13176149463563810125,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.0421999951358885,3.744200017536059,0.0,0.20260000019334257,10.731599992141128,1,584,
equal_area,qr_Q,small,512,584,photo_recompress,photo_a30_bright_q50,2,8578456293296519853,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.741799996234477,3.2770000107120723,0.0,0.23510001483373344,10.951100033707917,1,584,
equal_area,qr_Q,small,512,584,grayscale,grayscale,0,3280738077708602836,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,7.144799979869276,4.3021000165026635,0.0,0.2179000002797693,12.333699996815994,1,584,
equal_area,qr_Q,small,512,584,grayscale,grayscale,1,9268658492008153403,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,6.8672000197693706,2.6796000020112842,0.0,0.14879999798722565,10.433999996166676,1,584,
equal_area,qr_Q,small,512,584,grayscale,grayscale,2,14790507244170927199,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,7.863699982408434,4.280900000594556,0.0,0.23449998116120696,13.255099998787045,1,584,
equal_area,qr_Q,small,512,584,colorspace_gamma,gamma_070,0,11722632277907389515,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,7.633500004885718,2.6860000216402113,0.0,0.1501999795436859,11.135999986436218,1,584,
equal_area,qr_Q,small,512,584,colorspace_gamma,gamma_070,1,16943226058010996281,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,7.460599998012185,3.7034999986644834,0.0,0.135900016175583,12.04840003629215,1,584,
equal_area,qr_Q,small,512,584,colorspace_gamma,gamma_070,2,12418105646952960290,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,8.2747999986168,3.17799998447299,0.0,0.1385000068694353,12.406599998939782,1,584,
equal_area,qr_Q,small,512,584,colorspace_gamma,gamma_140,0,11308777147689494178,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,6.991500005824491,2.6101999974343926,0.0,0.13599998783320189,10.43200001004152,1,584,
equal_area,qr_Q,small,512,584,colorspace_gamma,gamma_140,1,2784322272504407126,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,7.427700009429827,3.3072999794967473,0.0,0.1841000048443675,11.743599985493347,1,584,
equal_area,qr_Q,small,512,584,colorspace_gamma,gamma_140,2,10508259984468429165,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,6.539099995279685,2.7476000250317156,0.0,0.1323999895248562,10.109700000612065,1,584,
equal_area,qr_Q,small,512,584,colorspace_gamma,warm_tint,0,13405677989410959859,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.384600012097508,2.819700021063909,0.0,0.14220000593923032,10.02889999654144,1,584,
equal_area,qr_Q,small,512,584,colorspace_gamma,warm_tint,1,1970180603159532906,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.055200025206432,2.591600001323968,0.0,0.13559998478740454,10.41849999455735,1,584,
equal_area,qr_Q,small,512,584,colorspace_gamma,warm_tint,2,17018812656902283624,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,8.661199972266331,4.369899979792535,0.0,0.27650000993162394,14.154900010908023,1,584,
equal_area,qr_Q,small,512,584,colorspace_gamma,cool_tint,0,5952887690021149312,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.172300014644861,2.7384000131860375,0.0,0.1480000209994614,10.706300032325089,1,584,
equal_area,qr_Q,small,512,584,colorspace_gamma,cool_tint,1,2796884735925570406,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.822199986549094,3.2261000014841557,0.0,0.38159999530762434,12.180499994428828,1,584,
equal_area,qr_Q,small,512,584,colorspace_gamma,cool_tint,2,12126324955681708189,1,1,,QR-Q (decoder reports Q),nan,133,133,9,1.125,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.422399998176843,3.001600009156391,0.0,0.18269999418407679,11.287200002698228,1,584,
equal_area,qr_H,small,512,584,identity,identity,0,6943228717871634668,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,9.286199987400323,6.844899995485321,0.0,0.14029999147169292,16.96409998112358,1,584,
equal_area,qr_H,small,512,584,identity,identity,1,8149056323776737038,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,6.162400008179247,4.6898000000510365,0.0,0.13729999773204327,11.72549999319017,1,584,
equal_area,qr_H,small,512,584,identity,identity,2,8361998630944081138,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,7.1801999874878675,4.16919999406673,0.0,0.13789997319690883,12.176899996120483,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q95,0,1006670243606478514,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.678200025111437,4.1486000118311495,0.0,0.1373999984934926,12.649699987377971,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q95,1,17985796189200843069,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.11030000820756,4.3191000004298985,0.0,0.15060001169331372,12.314099993091077,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q95,2,15146317917999433654,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.1767999907024205,4.96340001700446,0.0,0.13669999316334724,13.026899978285655,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q80,0,4483651958678720215,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.391199993435293,4.429599997820333,0.0,0.13679999392479658,12.757399992551655,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q80,1,5613066861669536433,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.449800003087148,4.179100011242554,0.0,0.13719999697059393,12.506700004450977,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q80,2,3926959811252031857,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.284499995876104,4.438500007381663,0.0,0.14859999646432698,12.667600007262081,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q65,0,3278178503867364818,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.207599992398173,4.567099997075275,0.0,0.15619999612681568,12.689399998635054,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q65,1,6152051887559045224,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.92360000195913,5.575499992119148,0.0,0.13639999087899923,14.345799980219454,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q65,2,16931973583539739963,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.446900010108948,4.3539999751374125,0.0,0.14429999282583594,12.655400001676753,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q50,0,15621098035720357780,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.5619999950286,5.430399993201718,0.0,0.21929998183622956,12.964800000190735,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q50,1,1135913474219716888,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.600500026252121,4.129400011152029,0.0,0.1379000023007393,11.515399994095787,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q50,2,4643214603235496679,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.401799986837432,4.376199998660013,0.0,0.14300001203082502,12.825400015572086,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q30,0,15978065750524997415,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,8.480999997118488,4.719200020190328,0.0,0.17079999088309705,14.117699989583343,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q30,1,17002364996907080019,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.8449000138789415,5.794800003059208,0.0,0.2305000089108944,14.739400008693337,1,584,
equal_area,qr_H,small,512,584,jpeg,jpeg_q30,2,7043731038988016317,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,13.415399997029454,5.909400002565235,0.0,0.15380000695586205,20.367999997688457,1,584,
equal_area,qr_H,small,512,584,scale,scale_100,0,10938828115921936520,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,6.214799999725074,5.541899998206645,0.0,0.14020001981407404,12.529600004199892,1,584,
equal_area,qr_H,small,512,584,scale,scale_100,1,15917937615165431220,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,8.033699996303767,4.309000010835007,0.0,0.1367000222671777,13.234300044132397,1,584,
equal_area,qr_H,small,512,584,scale,scale_100,2,10310005310159424551,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,1,1,0,0,n/a,1,1,,8.8957000116352,4.355200013378635,0.0,0.13589998707175255,14.162299979943782,1,584,
equal_area,qr_H,small,512,584,scale,scale_75,0,18057618817366789017,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.511900010285899,4.352300020400435,0.0,0.13989998842589557,12.670399999478832,1,584,
equal_area,qr_H,small,512,584,scale,scale_75,1,16155258394123211071,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.619499985594302,4.454499983694404,0.0,0.14399999054148793,12.997099984204397,1,584,
equal_area,qr_H,small,512,584,scale,scale_75,2,16603526500191491821,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.4579000065568835,4.13660000776872,0.0,0.15879998682066798,12.484999984735623,1,584,
equal_area,qr_H,small,512,584,scale,scale_50,0,17702014459068795265,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.574500002898276,4.336300014983863,0.0,0.14869999722577631,11.823799984995276,1,584,
equal_area,qr_H,small,512,584,scale,scale_50,1,18419573793117587945,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,9.89129999652505,5.977499997243285,0.0,0.17099999240599573,16.86339997104369,1,584,
equal_area,qr_H,small,512,584,scale,scale_50,2,5418569207996018028,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,8.66729998961091,5.44929999159649,0.0,0.17469999147579074,15.153499989537522,1,584,
equal_area,qr_H,small,512,584,scale,scale_25,0,9247728595838244249,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,8.708600013051182,7.36509999842383,0.0,0.19800002337433398,17.148800019640476,1,584,
equal_area,qr_H,small,512,584,scale,scale_25,1,5305530528295038855,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,8.926200011046603,6.591200013644993,0.0,0.20989999757148325,16.705400019418448,1,584,
equal_area,qr_H,small,512,584,scale,scale_25,2,18224072951940468282,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.701099995756522,7.0955000119283795,0.0,0.2133999951183796,15.785600000526756,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a0_dark_q50,0,2650332796532396392,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.282499980647117,4.141599987633526,0.0,0.13329999637790024,12.376400001812726,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a0_dark_q50,1,8505179812678890229,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.822700001066551,6.556599983014166,0.0,0.13880000915378332,14.301399991381913,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a0_dark_q50,2,2213529378651920519,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.346600003074855,4.41970000974834,0.0,0.19449999672360718,12.684899993473664,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a0_normal_q50,0,13704822274231889270,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.247599987545982,5.3573000186588615,0.0,0.13819997548125684,12.356999999610707,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a0_normal_q50,1,1844170134240664758,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.628799979807809,3.4512999991420656,0.0,0.13570001465268433,10.978400037856773,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a0_normal_q50,2,13522161796651272025,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.648300011875108,5.578900018008426,0.0,0.15440001152455807,13.167199998861179,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a0_bright_q50,0,11139426724075532207,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,8.171900000888854,4.1794999851845205,0.0,0.1449999981559813,13.24120000936091,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a0_bright_q50,1,4376923380523699319,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,8.284900017315522,4.879999993136153,0.0,0.21860000560991466,14.228799991542473,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a0_bright_q50,2,2947838605310844722,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.8292000107467175,3.76769999274984,0.0,0.2136999974027276,12.594400002853945,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a15_dark_q50,0,13342671163834163011,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.329800002276897,5.914400011533871,0.0,0.13699999544769526,13.113299995893613,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a15_dark_q50,1,9983384210094817301,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.238299993332475,4.856099985772744,0.0,0.15819998225197196,13.017499994020909,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a15_dark_q50,2,6543033113852442733,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.111399998189881,4.438000003574416,0.0,0.15269999857991934,11.408599995775148,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a15_normal_q50,0,529422198305777823,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,6.380400009220466,3.5558000090532005,0.0,0.139000010676682,10.754700022516772,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a15_normal_q50,1,1061060710313614306,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.552800001576543,4.411599977174774,0.0,0.20909999147988856,13.212599995313212,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a15_normal_q50,2,8771595802519357786,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.112399995094165,4.284000024199486,0.0,0.13729999773204327,12.252200016519055,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a15_bright_q50,0,16607350760339494650,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.96359998639673,4.2674999858718365,0.0,0.19179997616447508,13.237199978902936,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a15_bright_q50,1,1782263319212642465,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.312600006116554,6.078100006561726,0.0,0.2479999966453761,14.475600008154288,1,584,
equal_area,qr_H,small,512,584,photo_recompress,photo_a15_bright_q50,2,17849742300701196636,1,1,,QR-H (decoder reports H),nan,145,145,8,1.0,22500.0,22500.0,0.022755555555555557,1600,1600,2000.0,0,0,1,0,0,n/a,1,1,,7.667800004128367,4.916499980026856,0.0,0.2111000067088753,13.626800006022677,1,584,
